level,title,type,description,source_id,degree,human_readable_id,id,size,graph_embedding,entity_type,community,top_level_node_id,x,y
1,MADELEINE_CARROLL,PERSON,"Edith Madeleine Carroll, an English actress popular both in Britain and America in the 1930s and 1940s",0d3fb6daa8149c0eb28e949950fbdd82,0,15,b1dfe13ca1fc4bbdbf6bd5492f2ca80d,0,,,,b1dfe13ca1fc4bbdbf6bd5492f2ca80d,0,0
1,HÉLYETTE GEMAN,PERSON,French journalist who was held hostage,4dc02b04dfd949f5f71bc4a77fb09301,0,16,8877beed52e64660b9cc86d4a57467cf,0,,,,8877beed52e64660b9cc86d4a57467cf,0,0
1,"OTTO I, DUKE OF SAXONY",PERSON,"German Duke)  (""entity""",9a341084e8c08b2f6b0fedaee0009848,0,20,af0bc83bff2b4f8e84d9af79e4493028,0,,,,af0bc83bff2b4f8e84d9af79e4493028,0,0
1,ANTENOR PATIÑO,PERSON,"Bolivian tycoon who was heir to his father Simón I. Patiño, called """"the King of Tin""""",4a12fd1491031369b74388678027be46,2,21,bf22b664eab34433bc614678e9256c2c,2,,,9,bf22b664eab34433bc614678e9256c2c,0,0
1,CHRISTIAN FÜRCHTEGOTT GELLERT,PERSON,"German poet, one of the forerunners of the golden age of German literature that was ushered in by Lessing",4a12fd1491031369b74388678027be46,1,22,035451bd77d94806b907ddb6f53d42de,1,,,,035451bd77d94806b907ddb6f53d42de,0,0
1,JACQUES ERRERA,PERSON," Jacques Errera, a distinguished Belgian scientist, is recognized for his contributions to both physics and physicochemistry. He notably participated in the prestigious Solvay Conference of 1933, an event that brought together some of the most brilliant minds in science at the time. In addition to his work in physics, Errera was also awarded the Francqui Prize in Exact Sciences, a testament to his significant contributions in these fields.","78b45c7539f7a91b930b0982ad190628,9b8151f2d680e351a8a80199440d7dec",9,26,f0f8bee59f7042ec9b77f017107c0a6e,9,,,,f0f8bee59f7042ec9b77f017107c0a6e,0,0
1,PIERRE BOURGEOIS,PERSON,"Pierre Bourgeois, Belgian poet who published around 800 poems",78b45c7539f7a91b930b0982ad190628,3,31,03cd4b1e16d644b8bd7a9f77cbac8efc,3,,,,03cd4b1e16d644b8bd7a9f77cbac8efc,0,0
1,YEŞIM USTAOĞLU,PERSON,Turkish filmmaker and screenwriter,6ccf21e96580131d95e35a97e44b69f9,3,41,0d8b7037acd14c76978c7fb964f24ad5,3,,,,0d8b7037acd14c76978c7fb964f24ad5,0,0
1,JACOB BADEN,PERSON,"Danish philologist, pedagogue, and critic",6ccf21e96580131d95e35a97e44b69f9,3,42,f0e6237c422a4b16b47aa6d24c84fd26,3,,,,f0e6237c422a4b16b47aa6d24c84fd26,0,0
1,JULIUS VINCENZ VON KROMBHOLZ,PERSON,"Julius Vincenz von Krombholz, a physician and mycologist born in Oberpolitz (today Horní Police, Czech Republic)",bba98b1e9adb55048eb1a9211e810ed1,2,46,8a27d2d096014abfa769d1519ac2f8d7,2,,,,8a27d2d096014abfa769d1519ac2f8d7,0,0
1,JAFAR PANAHI,PERSON,Iranian film director who was associated with the Iranian New Wave film movement,cc170457a960544ed3d0224c5691fb16,1,50,fdbf23c82b02441183167a6401d440fa,1,,,,fdbf23c82b02441183167a6401d440fa,0,0
1,SIMON KAPWEPWE,PERSON,Zambian politician and anti-colonialist,cc170457a960544ed3d0224c5691fb16,1,51,5579658e68d54f3c8c62fc286f7b279d,1,,,,5579658e68d54f3c8c62fc286f7b279d,0,0
1,ERNEST LAWRENCE,PERSON,American nuclear physicist who won the Nobel Prize in Physics for his invention of the cyclotron,47c3a3da4017ab81c06e654bd16b5693,3,61,e665cbed6f184990af9195b8309b32c2,3,,,,e665cbed6f184990af9195b8309b32c2,0,0
1,GUSZTAV KELETY,PERSON,"Hungarian painter, graphic artist and art critic",47c3a3da4017ab81c06e654bd16b5693,2,62,cb33063a3f524f9ead599e2166863e65,2,,,,cb33063a3f524f9ead599e2166863e65,0,0
1,CARTER OOSTEROUSE,PERSON,Actor who subsequently enrolled in acting school,40391683f53c212cdd47f8f58e0c79bc,1,68,ccf556b720a747d6ac73984ab88b8739,1,,,,ccf556b720a747d6ac73984ab88b8739,0,0
1,AMY SMART,PERSON,"Carter Oosterhouse's co-star in the sci-fi drama The""",40391683f53c212cdd47f8f58e0c79bc,7,69,f33c4b36b7fb4c4fbc03c5162f09d2d8,7,,,,f33c4b36b7fb4c4fbc03c5162f09d2d8,0,0
1,HILTON EDWARDS,PERSON,"English-born Irish actor, co-founder of Irish theatre",4c0790f1525057779a62c94659ffab24,1,78,73291d0b571645e8acfd961e246f6ddf,1,,,,73291d0b571645e8acfd961e246f6ddf,0,0
1,ICCHOKAS MERAS,PERSON,Lithuanian writer,4c0790f1525057779a62c94659ffab24,1,79,eb6ee2d55c7a452599e413ecca089c58,1,,,,eb6ee2d55c7a452599e413ecca089c58,0,0
1,TADJ OL-MOLOUK,PERSON,,9a66b40492ab87b0de6a1275cbac9c3c,2,84,40e81f96cb4746a0810d99f49b269d3f,2,,,,40e81f96cb4746a0810d99f49b269d3f,0,0
1,JOHN MANDER,PERSON,"British political commentator, writer, translator and poet who died on 2 September 1978",2ff07673c8389c3f04bbe6cbbaa400c0,1,88,f892a2834867432c9f0fa7e0e9e2af9a,1,,,16,f892a2834867432c9f0fa7e0e9e2af9a,0,0
1,INGE SCHMITZ-FEUERHAKE,PERSON,"German physicist and mathematician born in Osnabrück, Germany on 28 September 1935",2ff07673c8389c3f04bbe6cbbaa400c0,2,89,57b92b19b9de4d3ea0b1f043094ed064,2,,,,57b92b19b9de4d3ea0b1f043094ed064,0,0
1,NICOLAAS LAURENS BURMAN,PERSON,Dutch botanist and linguist who was not held hostage,ca7e6cdfb4349360e85b0a46f1e60720,1,94,a0bae165cfcb4783a61aa29aca3392bc,1,,PERSON,,a0bae165cfcb4783a61aa29aca3392bc,0,0
1,MANIERRE DAWSON,PERSON,American painter and sculptor who was not held hostage,ca7e6cdfb4349360e85b0a46f1e60720,1,95,ae5cdc58bdde4e819bd5dc78add7adc5,1,,PERSON,,ae5cdc58bdde4e819bd5dc78add7adc5,0,0
1,ANNE TERESA ENRIGHT,PERSON,Anne Teresa Enright is an Irish writer,09132f8fd32d7be70e18c850ac909fb0,2,107,be2086e440e44e60a5636afec4e24a2f,2,,,,be2086e440e44e60a5636afec4e24a2f,0,0
1,PAULUS POTTER,PERSON,Dutch painter who specialized in animals within landscapes,81cabe6de9332c9a83faff219e3f42ed,1,115,2d4b5f6d4fc943a28aefb96714c7a17b,1,,,,2d4b5f6d4fc943a28aefb96714c7a17b,0,0
1,ANNA HEGNER,PERSON,"Swiss violinist, music composer and pedagogue",81cabe6de9332c9a83faff219e3f42ed,1,116,c5b7114bc11b4d49a55dfd2e4e4f2806,1,,,,c5b7114bc11b4d49a55dfd2e4e4f2806,0,0
1,KONRAD KRAFFT VON DELLMENSINGEN,PERSON,Bavarian Army general in World War I,81cabe6de9332c9a83faff219e3f42ed,1,117,dd6b07c1e91744f4990d434637834e36,1,,,,dd6b07c1e91744f4990d434637834e36,0,0
1,CHARLES DICKENS,PERSON,"Author who wrote ""Our Mutual Friend""",ed690046273529c87e32744a676dede4,0,132,b7c31f155c5f4ab692bd522128073c95,0,,,,b7c31f155c5f4ab692bd522128073c95,0,0
1,FRANK BUCSER,PERSON,"Frank Buchser, journalist who was not held hostage",e9f2ae4f8945475d028ad4bf08e23a54,0,134,0aa6ef85aeeb4bf184b2c3c895a9bedb,0,,,,0aa6ef85aeeb4bf184b2c3c895a9bedb,0,0
1,BRUNO SUTKUS,PERSON,"Bruno Sutkus, Lithuanian-German sniper in World War II, not related to hostage situation",e9f2ae4f8945475d028ad4bf08e23a54,0,135,456da54807824f5a86e74f46174202f6,0,,,,456da54807824f5a86e74f46174202f6,0,0
1,ARTHUR G. CRANE,PERSON,Arthur G. Crane,856eeba3ff42bc5566b286f0417b636c,4,136,793775b66cdf4f9bb6c5b1c4a852e4d6,4,,,,793775b66cdf4f9bb6c5b1c4a852e4d6,0,0
1,GRÃO VASCO,PERSON,A significant Portuguese painter from the 15th century,ce8fa2c80e7d3816984a1f7902e8d635,0,146,b5e871c8c2dc493cb60681314b2fbd04,0,,,,b5e871c8c2dc493cb60681314b2fbd04,0,0
1,SUSAN MOLDOW,PERSON,Charles Scribner's Sons publisher from 1994 to 2012,f964d2eae9e0ac6666925752d9b28efd,1,152,270e873630864a939fa627426397e200,1,,,,270e873630864a939fa627426397e200,0,0
1,NAN GRAHAM,PERSON,Current Charles Scribner's Sons publisher,f964d2eae9e0ac6666925752d9b28efd,1,153,22191fe8d4fc440084425f6f41b21f7a,1,,,,22191fe8d4fc440084425f6f41b21f7a,0,0
1,IVAN PANAEV,PERSON,"Russian writer, literary critic, journalist and magazine publisher",f964d2eae9e0ac6666925752d9b28efd,1,155,c16f803c3ae2400f9be42a8bdbca5127,1,,,,c16f803c3ae2400f9be42a8bdbca5127,0,0
1,HOWARD MARTIN TEMIN,PERSON,American geneticist and virologist,f964d2eae9e0ac6666925752d9b28efd,4,157,349db8a3dcdd4946a444b3c722af3032,4,,,,349db8a3dcdd4946a444b3c722af3032,0,0
1,RENATO DULBECCO,PERSON,Italian virologist who shared the 1975 Nobel Prize in Physiology or Medicine with Howard Martin Temin and David Baltimore,f964d2eae9e0ac6666925752d9b28efd,1,158,aee3ce50ca4c414aa569596c77503d63,1,,,,aee3ce50ca4c414aa569596c77503d63,0,0
1,DAVID BALTIMORE,PERSON,American molecular biologist who shared the 1975 Nobel Prize in Physiology or Medicine with Howard Martin Temin and Renato Dulbecco,f964d2eae9e0ac6666925752d9b28efd,1,159,1c4c5ab8f6334c49a0056d9ded00f7b5,1,,,,1c4c5ab8f6334c49a0056d9ded00f7b5,0,0
1,KONSTANTIN KONSTANTINOV,PERSON,Grand Duke Konstantin Pavlovich of Russia who was involved in the Decembrist revolt,e3af5e38477861a70c61d494dbc11d3a,1,160,673ea04296204d328bb56ec7c82d6daf,1,,,,673ea04296204d328bb56ec7c82d6daf,0,0
1,CARL SOFUS LUMHOLTZ,PERSON,"Norwegian explorer and ethnographer, best known for his research on indigenous cultures of Australia and Mexico",e3af5e38477861a70c61d494dbc11d3a,1,161,f4cdc63f0bcc408dbf9c3d4325bd7d0c,1,,,,f4cdc63f0bcc408dbf9c3d4325bd7d0c,0,0
1,KORNELIS KETEL,PERSON,Dutch painter,982e60a5a179d9f8561c55aec02e8dde,0,165,23ba5bc6986a4fd480c4f1657f7f0c9d,0,,,,23ba5bc6986a4fd480c4f1657f7f0c9d,0,0
1,CONRAD ANSORGE,PERSON,German businessman,8e416cbacf44189efd6f4ad8b79be007,1,166,6de86aa7c06c42f19a9768bae7551ef6,1,,,,6de86aa7c06c42f19a9768bae7551ef6,0,0
1,GERMAINE GREER,PERSON,Australian writer and public intellectual,8e416cbacf44189efd6f4ad8b79be007,1,167,455b1a48d2884ebea545a4a62834320d,1,,,,455b1a48d2884ebea545a4a62834320d,0,0
1,FRANÇOIS DE JOYEUSE,PERSON,"François de Joyeuse, a person",69317aa93658d6e4d59f7f0aa978dfc2,1,171,6e84696b93f946889113409b67794323,1,,,,6e84696b93f946889113409b67794323,0,0
1,WILHELM JACOBY,PERSON,"Wilhelm Jacoby, a person",69317aa93658d6e4d59f7f0aa978dfc2,1,173,623911f82ef043918c952e762a7fa2a0,1,,,9,623911f82ef043918c952e762a7fa2a0,0,0
1,ROBERT YELVERTON TYRRELL,PERSON,Robert Yelverton Tyrrell,71ee8f7e9ac8a34202263d4fed9660bf,1,179,34deb05f2b5e4f1fa072d19ae59cd8d2,1,,,,34deb05f2b5e4f1fa072d19ae59cd8d2,0,0
1,ADAM RICHARD SANDLER,PERSON,Adam Richard Sandler,71ee8f7e9ac8a34202263d4fed9660bf,2,181,833751588a46431fb625b16b55e8bd72,2,,,,833751588a46431fb625b16b55e8bd72,0,0
1,ALDO VON PINELLI,PERSON,"Aldo von Pinelli (1913–1967) was an Italian screenwriter, lyricist and film producer.",96b5997841a4fda395addd3397a5bcbd,1,186,0f8cbdf1fda9474ab8bcfbd88ca87907,1,,,,0f8cbdf1fda9474ab8bcfbd88ca87907,0,0
1,ALVA BELMONT,PERSON,"Alva Belmont, an American industrialist and philanthropist)(""relationship""",15512d481ff39f59742df8b7e4d3d86c,0,194,5ca4cd0536b1457796b72a4a66360d90,0,,,,5ca4cd0536b1457796b72a4a66360d90,0,0
1,TERAUCHI MASATAKE,PERSON,"Japanese military officer, proconsul and politician who was Gensui (or Marshal) in the Imperial Japanese Army and Prime Minister of Japan from 1916 to 1918",6acc02a6181e985452d0769154b5e325,1,195,af087c3122db46409331f1ff118172a6,1,,,,af087c3122db46409331f1ff118172a6,0,0
1,BALTHASAR LANDGRAVE OF THURINGIA,PERSON,"Margrave of Meissen and Landgrave of Thuringia from the House of Wettin, who lived from 21 December 1336 in Weißenfels to 18 May 1406 at the Wartburg in Eisenach",6acc02a6181e985452d0769154b5e325,1,196,43b3f119483d48efb7ffb2441ef9827f,1,,,,43b3f119483d48efb7ffb2441ef9827f,0,0
1,SHEILA,PERSON,Subject of disambiguation page on Wikipedia,ce5cbe1c332be06850d1ffac7eeb3f82,0,198,f5ff669c4cec46c3a37522da865333a6,0,,PERSON,,f5ff669c4cec46c3a37522da865333a6,0,0
1,AELBERT CUYP,PERSON,Dutch painter known for his large views of Dutch riverside scenes,7d80b25fd261427e017fc9ac53675b64,0,203,0df3b2d4c1c046f09040587c4ff554d1,0,,,,0df3b2d4c1c046f09040587c4ff554d1,0,0
1,ORLANDO FIGES,PERSON,"British historian and writer, Professor at Birkbeck College, University of London",7d80b25fd261427e017fc9ac53675b64,0,204,85127debe08f449ca1191bba89edeab6,0,,,,85127debe08f449ca1191bba89edeab6,0,0
1,ELISABETH FÖRSTER-NIETZSCHE,PERSON,"Elisabeth Förster-Nietzsche was a German nationalist and antisemite who married Friedrich Nietzsche's brother, Bernhard Förster",98c3e4eb85f8add52e8dd34a443fa990,0,205,c014362001c04e9e8cc7ac07d44939d9,0,,,,c014362001c04e9e8cc7ac07d44939d9,0,0
1,FRIEDRICH NIETZSCHE,PERSON,Friedrich Nietzsche was a philosopher who grew apart from Elisabeth Förster-Nietzsche in 1885 when she married Bernhard Förster,98c3e4eb85f8add52e8dd34a443fa990,0,206,3c4dbd8bad564d38b599735ba98a91da,0,,,,3c4dbd8bad564d38b599735ba98a91da,0,0
1,HERMANN OTTOMAR HERZOG,PERSON,German general who served during World War I,9893b719033f170fc855ac6bb3e637ef,0,207,1b9acb031a874542aa813c53df143d85,0,,,,1b9acb031a874542aa813c53df143d85,0,0
1,GIAMBATTISTA FELICE ZAPPI,PERSON,Italian poet,9893b719033f170fc855ac6bb3e637ef,0,208,105c03ac0aaf471eae7a6caf302edec7,0,,,,105c03ac0aaf471eae7a6caf302edec7,0,0
1,MARTIN DE AZPILCUETA,PERSON,Important Spanish canon lawyer,9893b719033f170fc855ac6bb3e637ef,0,210,9db1f483a1e747d4a5f4375b9f796abe,0,,,,9db1f483a1e747d4a5f4375b9f796abe,0,0
1,MITSUO FUCHIDA,PERSON,Japanese captain in the Imperial Japanese Navy Air Service and a bomber observer,e26863deb05745c738273a1a077902e7,0,212,b77bc6d3e15d42ae9998c350eb7f26e5,0,,,,b77bc6d3e15d42ae9998c350eb7f26e5,0,0
1,GIOVANNI BENEDETTO CASTIGLIONE,PERSON,"Italian Baroque painter, printmaker and draftsman",e26863deb05745c738273a1a077902e7,0,213,8748a8ed18b440608465617fc554598b,0,,,,8748a8ed18b440608465617fc554598b,0,0
1,FRÉDÉRIC JOLIOT-CURIE,PERSON,Physicist who was jointly awarded the Nobel Prize in Chemistry with Irène Joliot-Curie,e5891a414acd81db9ed95d645cba8af9,0,218,0de720fb7d3646f3bf128856f745800e,0,,,,0de720fb7d3646f3bf128856f745800e,0,0
1,IRÈNE JOLIOT-CURIE,PERSON,"Wife of Frédéric Joliot-Curie, also awarded the Nobel Prize in Chemistry with him",e5891a414acd81db9ed95d645cba8af9,0,219,ac233fa86e6249ffaa633544a2127d43,0,,,,ac233fa86e6249ffaa633544a2127d43,0,0
1,WES BENTLEY,PERSON,Actor who starred in Venus in Fur and other films,f8176034c6997f6c6cb7b24f18b8b97f,3,224,b5ef80959b494f899dbb72045f06cb54,3,,,,b5ef80959b494f899dbb72045f06cb54,0,0
1,YALE PATT,PERSON,Professor of electrical and computer engineering at The University of Texas at Austin,f8176034c6997f6c6cb7b24f18b8b97f,5,226,347ef4ae92bb47a980f51c74b2774d2d,5,,,,347ef4ae92bb47a980f51c74b2774d2d,0,0
1,MARTIN GALSTYAN,PERSON,"Martin Galstyan, the current governor of the Central Bank of Armenia",792c50f6b689939956d01124ead9a3f6,1,236,4533a115e7014077b098c0208f3803b4,1,,,,4533a115e7014077b098c0208f3803b4,0,0
1,ISABELLA A. OWEN,PERSON,American author and editor who wrote about Charlotte Elizabeth Tonna,e3097faa9ba05683126490b2b4cb7221,0,240,09de8f7477404b2b807099def66485d8,0,,PERSON,,09de8f7477404b2b807099def66485d8,0,0
1,HARRIET BECHER STOWE,PERSON,American abolitionist and author who wrote about Charlotte Elizabeth Tonna's memoir Personal Recollections,e3097faa9ba05683126490b2b4cb7221,0,241,d34bc9c8a9c1489f9ed2ed94e1f34e18,0,,PERSON,,d34bc9c8a9c1489f9ed2ed94e1f34e18,0,0
1,CHARLOTTE ELIZABETH TONNA,PERSON,British writer and anti-Romanist Protestant whose autobiography was praised by Isabella A. Owen and Harriet Beecher Stowe)<|COMPLETE|>British writer and anti-Romanist Protestant whose autobiography was praised by Isabella A. Owen and Harriet Beecher Stowe,e3097faa9ba05683126490b2b4cb7221,0,242,d817e2124a1b45558537704cd2154505,0,,PERSON,,d817e2124a1b45558537704cd2154505,0,0
1,ALEXANDER SCOURBY,PERSON,"Actor known for his deep and resonant voice and Mid-Atlantic accent. He is best known for his film role as the ruthless mob boss Mike Lagana in Fritz Lang's The Big Heat (1953), and is also particularly well-remembered in the English-speaking world for his landmark recordings of the entire King James Version audio Bible, which have been released in numerous editions. He later recorded the entire Revised Standard Version of the Bible. Scourby recorded 422 audiobooks for the blind which he considered his most important work.""",bd9617651d35aef2596db00344116c4c,0,244,f0ae7dc4e5844bf18ab3332dbcb91d0e,0,,,,f0ae7dc4e5844bf18ab3332dbcb91d0e,0,0
1,MARTIN DE BERVANGER,PERSON,"French priest, founder of charitable institutions including the Parisian Institution Saint-Nicolas. He was born in Sarrelouis, and died in Paris.",bd9617651d35aef2596db00344116c4c,0,245,9f26cb68ef9a4c3d9c51a6c159d1961b,0,,,,9f26cb68ef9a4c3d9c51a6c159d1961b,0,0
1,ELSIE DUNCAN-JONES,PERSON,"British literary scholar, translator, and playwright, authority on the poet Andrew Marvell",33def241ad2c1f0b7bcad594fb557ebd,0,246,32fbea1d93dd4a6bbb8c1ff292cdae1a,0,,,,32fbea1d93dd4a6bbb8c1ff292cdae1a,0,0
1,AUSTIN DUNCAN-JONES,PERSON,Spouse of Elsie Duncan-Jones,33def241ad2c1f0b7bcad594fb557ebd,0,247,733f30649d334e64bc45ecff84ba5210,0,,,,733f30649d334e64bc45ecff84ba5210,0,0
1,CHARLES BIRD KING,PERSON," Charles Bird King was an American artist renowned for his depictions of Native American leaders and tribesmen. His works showcased a unique ability to capture the essence and dignity of these significant figures, making him particularly well-known in this field.","33def241ad2c1f0b7bcad594fb557ebd,e0b04c8e7a7beb20128597b14518edfd",2,248,d321553d8f0b4c13a04addca9d908b34,2,,,,d321553d8f0b4c13a04addca9d908b34,0,0
1,JOSE DA COSTA E SILVA,PERSON,Portuguese architect who helped establish Neoclassical architecture in Portugal and colonial Brazil,e0b04c8e7a7beb20128597b14518edfd,5,251,58a85e2a014c451181a30dc84046d3f0,5,,,,58a85e2a014c451181a30dc84046d3f0,0,0
1,MARIAN DORA,PERSON,Director of the Cannibal (2006 film),e29b611f68899b47471c587a0d4c9458,0,259,ca6ea8447ad04c1298f08e3c605cf890,0,,,,ca6ea8447ad04c1298f08e3c605cf890,0,0
1,SAMMO HUNG KAM-BO,PERSON,"A Hong Kong martial artist, actor, film director, and producer",e29b611f68899b47471c587a0d4c9458,0,260,2f9fcb19cb7d44f182950d57c20aec07,0,,,,2f9fcb19cb7d44f182950d57c20aec07,0,0
1,VIVIAN HSU,PERSON,"Taiwanese singer and actress who was born on March 19, 1975)<|COMPLETE|>Taiwanese singer and actress",36be4fdea63882e2327b8e9a60dfb035,0,272,37c9960124834f4c9c19c21a5a4b057d,0,,PERSON,,37c9960124834f4c9c19c21a5a4b057d,0,0
1,ALBERT III OF BRANDENBURG,PERSON,Margrave of Brandenburg,36be4fdea63882e2327b8e9a60dfb035,0,273,cd4c5d5c1c154717b300967f13a4951e,0,,,,cd4c5d5c1c154717b300967f13a4951e,0,0
1,MATILDA OF DENMARK,PERSON," Matilda of Denmark, known notably as the Mother of Beatrix of Brandenburg and Queen Consort of Denmark, was a significant figure in Danish history. Her role as a mother brought her to prominence through her daughter, Beatrix of Brandenburg, while her title as queen consort solidified her position within the Danish royal family.","36be4fdea63882e2327b8e9a60dfb035,e0e77341a0e64a0bd5968867f9f92599",0,274,56195d56c04542b9a4a747e6139aa0f2,0,,,,56195d56c04542b9a4a747e6139aa0f2,0,0
1,BEATRIX OF BRANDENBURG,PERSON,"First wife of Lord Henry II ""the Lion"" of Mecklenburg",e0e77341a0e64a0bd5968867f9f92599,2,279,0750e26c64cb4988aef0ea6fd519d14a,2,,,,0750e26c64cb4988aef0ea6fd519d14a,0,0
1,"ALBERT III, MARGRAVE OF BRANDENBURG-SALZWEDEL",PERSON,Father of Beatrix of Brandenburg,e0e77341a0e64a0bd5968867f9f92599,0,280,b9d9d43176574774a0d46e0119e6f651,0,,,,b9d9d43176574774a0d46e0119e6f651,0,0
1,LADISLAUS VADNAI,PERSON,Hungarian screenwriter who worked in the United States for a number of years before returning to Hungary,e0e77341a0e64a0bd5968867f9f92599,0,283,ae68bb02bbbd4a5482a2bb1d498c2264,0,,,,ae68bb02bbbd4a5482a2bb1d498c2264,0,0
1,EDUARD DEISENHOFER,PERSON,"German military officer who served with the Leibstandarte SS Adolf Hitler and at Dachau concentration camp, earned Knight's Cross of the Iron Cross",5339b1b9fd03a29927a6e46f2166077c,0,285,ac325623b2314e4497445c1d250e7a85,0,,PERSON,,ac325623b2314e4497445c1d250e7a85,0,0
1,WILLIAM NELSON GARDINER,PERSON,Irish engraver and bookseller known for eccentricity,5339b1b9fd03a29927a6e46f2166077c,0,286,a3a9505e72dc48c883ec75da0147907a,0,,PERSON,,a3a9505e72dc48c883ec75da0147907a,0,0
1,RAM SHARAN SHARMA,PERSON,President of Indian History Congress in 1975,f707751a544d50ce51ecf2812f4b9b5c,2,287,bab683231ba74145b26daa605dbb56cf,2,,,,bab683231ba74145b26daa605dbb56cf,0,0
1,ILLARION PRYANISHNIKOV,PERSON,"Russian painter, one of the founders of the Peredvizhniki artistic cooperative",f707751a544d50ce51ecf2812f4b9b5c,1,291,99a151c78697457c8ee75aa040debdbe,1,,,,99a151c78697457c8ee75aa040debdbe,0,0
1,XU SHEN,PERSON,"Chinese scholar and writer who wrote the ""Classic of the Odes""",207e8efecc1fb4d4fb7933d2b1cc2f50,1,294,13e672b1114644a5b3c8086ee412ab27,1,,,,13e672b1114644a5b3c8086ee412ab27,0,0
1,MIGNON,PERSON,"Main character in the opera ""Mignon"" by Ambroise Thomas",207e8efecc1fb4d4fb7933d2b1cc2f50,1,295,dd3215497777468c903a2b4d9ce2630d,1,,,,dd3215497777468c903a2b4d9ce2630d,0,0
1,ED MOTTA,PERSON,"Brazilian MPB, rock, soul, funk and jazz musician",207e8efecc1fb4d4fb7933d2b1cc2f50,0,297,bc463e30647147f69391573be1474054,0,,,,bc463e30647147f69391573be1474054,0,0
1,ALEXANDER_BAIN,PERSON,"Alexander Bain, a person",3cb7fee573d35a40c97c83c5acf52126,0,300,9d3223ca47fd41f9a0407e9d945b891c,0,,,,9d3223ca47fd41f9a0407e9d945b891c,0,0
1,DON_SIMPSON,PERSON,"Don Simpson, a person who was a film producer and actor",3cb7fee573d35a40c97c83c5acf52126,5,301,f512ee4532e74e56a4361ec4398d15f9,5,,,,f512ee4532e74e56a4361ec4398d15f9,0,0
1,EDWARD_T_MALONEY,PERSON,"Edward T. Maloney, an aviation historian based in Southern California",3cb7fee573d35a40c97c83c5acf52126,3,302,3c9e9745aa2b41bbbfa69437f1c4fffc,3,,,,3c9e9745aa2b41bbbfa69437f1c4fffc,0,0
1,CAROL ANN DUFFY,PERSON,,4e4c3ac14f77dba588663919928b36b8,1,311,9652ce651c3440ee81acdb889bc533f6,1,,,,9652ce651c3440ee81acdb889bc533f6,0,0
1,DANIEL ZIMMERMANN,PERSON,"German politician, founder of the PETO party and mayor of Monheim am Rhein",6e95c6619143c5601e1d66976c1a6c07,3,315,22692ecf2a694948a51961faa2d281d9,3,,,10,22692ecf2a694948a51961faa2d281d9,0,0
1,COMMODIAN,PERSON,Christian Latin poet who flourished about AD 250,6e95c6619143c5601e1d66976c1a6c07,3,316,bd03a47dfeed4dabadbed11452e7df65,3,,,,bd03a47dfeed4dabadbed11452e7df65,0,0
1,HERMAN DAVID KOPPEL,PERSON,"Danish composer and father of Anders Koppel, Thomas Koppel, Lone Koppel, and pianist",9eabc86bce7a1ae8f9a66125705a5f3d,1,322,57c41f7ffa0640d6a294346d79bbdc31,1,,,,57c41f7ffa0640d6a294346d79bbdc31,0,0
1,ROLF-DIETER MÜLLER,PERSON,German military historian and political scientist who served as Scientific Director of the German Armed Forces Military History Research Office since 1999German military historian and political scientist who has served as Scientific Director of the German Armed Forces Military History Research Office since 1999,9eabc86bce7a1ae8f9a66125705a5f3d,1,323,1efe67e722524203bc180122dd73cdf3,1,,PERSON,,1efe67e722524203bc180122dd73cdf3,0,0
1,CATHARINA ELISABETH GOETHE,PERSON,Mother of German playwright and poet Johann Wolfgang von Goethe,5b8e5142bca5c4c80079b2a60717e266,1,329,0f8e9c1ed30d434293770aaeb80d0976,1,,,,0f8e9c1ed30d434293770aaeb80d0976,0,0
1,HERMAN LINDQVIST,PERSON,"Swedish journalist who has served as foreign correspondent)  (""relationship""",b7728855824f5ec7f39ff90b670c439c,0,334,e45f92f11b4b415ebe7c560eb2450af0,0,,,,e45f92f11b4b415ebe7c560eb2450af0,0,0
1,LOUIS LOUCHEUR,PERSON,French post-war expert and politician who was not a politician,8388ce838add87c068fb6344dc14f131,0,335,307fe18e8b354e7b87cfe31ab6f5d3ef,0,,,,307fe18e8b354e7b87cfe31ab6f5d3ef,0,0
1,BERNHARD KELLERMANN,PERSON,German author and poet,8388ce838add87c068fb6344dc14f131,0,336,2d30af6024ff49c586b53617649767d8,0,,,,2d30af6024ff49c586b53617649767d8,0,0
1,JOHN QUIDOR,PERSON,American painter of historical and literary subjects,8388ce838add87c068fb6344dc14f131,0,337,2d9deabf11ff43b28db560cbc19c98a2,0,,,,2d9deabf11ff43b28db560cbc19c98a2,0,0
1,JOHAN WIKMANSON,PERSON,Swedish organist and composer who lived from 1753 to 1800,cdaa446518b8513413fb7c54a2b31c8e,0,338,7462a04e444a49e5b13ebd9af2504067,0,,,,7462a04e444a49e5b13ebd9af2504067,0,0
1,DONALD TOVEY,PERSON,"British musical analyst, musicologist, writer on music, composer, conductor and pianist who lived from 1875 to 1940",cdaa446518b8513413fb7c54a2b31c8e,0,339,76e5a3cf193e4fb2894b51893b80eee9,0,,,,76e5a3cf193e4fb2894b51893b80eee9,0,0
1,LEO KATZENBERGER,PERSON,"Leo Katzenberger, a Jewish businessman and leading member of the Nuremberg Jewish community who was sentenced to death in the Katzenberger Trial",364260fafa56615c61b285308ee5599f,0,343,88d3f946538544f08aa19573fb6d556f,0,,PERSON,,88d3f946538544f08aa19573fb6d556f,0,0
